text,label
omg this is trsahhhh 👎,Negative
omg thisssss is lit 🔥,Positive
lol thisssss is awesome 😁,Positive
highkey this is annoying 😒,Negative
tbh thissss is patheticcccc 💔,Negative
graetttt job 😏 totally helpful,Sarcastic
best ever 😒 totallyyy helpufl,Sarcastic
highkey this is rgeat ✨,Positive
tbh this is trashhh 😒,Negative
fr this is soldidddd 😁,Positive
best ever 😒 totalyl helpful,Sarcastic
idk this is trashhhh 😤,Negative
besttttt ever 🙃 ttoally heplful,Sarcastic
bro it was aevrage 🙂,Neutral
bro this is annoyinggg 😒,Negative
tbh this is awesome 😍,Positive
yeah sure 😏 totally ehlpfulll,Sarcastic
idk thisss is afntastic 😄,Positive
lowkey thisss is pathetic 😠,Negative
justtttt perfect 😒 totally helpfullll,Sarcastic
omg this is annoyniggg 😒,Negative
just eprfecttt 😂 ottallyyyy helpful,Sarcastic
fr thisssss is trsah 😠,Negative
ujsttt perfetc 🙄 toatllyyy helpful,Sarcastic
lokwey this is patheticcc 😭,Negative
loveee that for me 😏 totallyyy helpful,Sarcastic
omg thisss is greatttt 🥳,Positive
lowkey thissss is pathetic 😠,Negative
lwokey thisss is awesome 😄,Positive
bro it was normlall 🤷,Neutral
great job 🙃 totally helpflu,Sarcastic
yehahhhh sure 👏 totally helpufl,Sarcastic
highkey this is bad 😞,Negative
olwkey thisssss is solid 😁,Positive
idk it was stadnard 😐,Neutral
wow aamzinggggg 🙄 totally helfpul,Sarcastic
best everrr 😒 totally helpufl,Sarcastic
omg tihsss is perfecttt 😁,Positive
just eprfect 😂 totalyl helpful,Sarcastic
fr thissss is lit ❤️,Positive
ngl this is perfectttt ❤️,Positive
bro thisssss is great 🔥,Positive
wow amzaingggg 🙃 totallyyyy hlepful,Sarcastic
lol this is greattttt 😁,Positive
yeahhh sure 🙄 totalyl helfpul,Sarcastic
just perfectttt 🙄 totally helpfulll,Sarcastic
idk this is awesomeeee 😄,Positive
greattt job 😂 totallyyyy helpful,Sarcastic
fr thisss is pathetic 😠,Negative
betstt everrrrr 😒 totallyyyyy helpfullll,Sarcastic
ngl this is amazingggg 🤩,Positive
just perfecttttt 😏 totally helfpul,Sarcastic
highkey this is greatttt ❤️,Positive
highkey it was standarddd 🤷,Neutral
yeah usreeeee 🙄 totallyyyyy helpfulllll,Sarcastic
lowkey this is awesomeeee 😍,Positive
lwokey this is lit 🥳,Positive
wow amazing 👏 toatlly helpful,Sarcastic
highkey this is perfect ✨,Positive
lowkey thissss is awesome 😍,Positive
just perfect 🙄 totallyyy helpflu,Sarcastic
tbh thisss is solid 🔥,Positive
lol this is awesomeeeee 🤩,Positive
tbh thisss is great ✨,Positive
lowkey it was nromal 🫤,Neutral
fr it was normalllll 🤷,Neutral
loveeee thattt for me 🙃 totalyl helpful,Sarcastic
bro it was normalllll 🤷,Neutral
justtttt perfect 🙄 totlaly helpful,Sarcastic
highekyyyy this is bad 👎,Negative
highkey thissss is awesome 😍,Positive
bro this is fanatstic 🔥,Positive
omg this is trashhhh 😤,Negative
lowkey this is wortstttt 😠,Negative
just perfect 🙃 totallyyyyy helpful,Sarcastic
best everrrr 🙄 totallyyyyy helpfulllll,Sarcastic
higkheyyyyy this is solid 🔥,Positive
highkeyyyy it was vaerage 🤷,Neutral
ngl thisss is terribleee 😡,Negative
yeah sure 🙃 toatlly helpflull,Sarcastic
ngl this is rgeat 😍,Positive
idk thisss is bad 😞,Negative
omg this is aamzing 😄,Positive
rgeat job 😒 totally helpfulllll,Sarcastic
fr it was averageeee 🫤,Neutral
idk this is terrible 😒,Negative
love thatttt for me 🙃 toatlly helpful,Sarcastic
highkey thissss is greattt 😄,Positive
ngl it was ifneee 🤷,Neutral
highkey tihssss is patheticccc 😡,Negative
wow amazinggggg 🙃 ottally helpful,Sarcastic
yeah sureee 🙄 totally helpfullll,Sarcastic
olwkey this is awfulllll 😡,Negative
bro it was rgeularrrrr 🙂,Neutral
yeah sure 🙄 totally helpflu,Sarcastic
omg it was stnadard 🫤,Neutral
fr thissss is solid 😁,Positive
best ever 👏 totallyyyyy helfpul,Sarcastic
idk this is greta ❤️,Positive
omg thisssss is greattttt 😄,Positive
idk this is perfcet 😁,Positive
ngl thissss is soilddddd 🤩,Positive
lowkeyyyyy this is fantasticccc ✨,Positive
yeah sureee 🙄 totally helpuflllll,Sarcastic
fr this is anonying 😠,Negative
lol this is pathetic 👎,Negative
wow amazing 😂 totallyyyy helpflull,Sarcastic
ngl thisssss is worst 💔,Negative
best everrrrr 😂 totally helfpul,Sarcastic
bro it was okayyy 🫤,Neutral
besttt ever 😒 totally ehlpful,Sarcastic
wow amazinggggg 🙄 totally helpful,Sarcastic
bro it was koayyy 🤷,Neutral
wow amazing 🙃 totallyyyy heplfullll,Sarcastic
tbh thisss is soliddd 😄,Positive
lowkeyyyyy this is awesomeeee 🔥,Positive
omg it was fineee 🫤,Neutral
lowkey thisssss is lit 🔥,Positive
just perfecttt 🙄 totally helpflu,Sarcastic
wow amzaing 😂 totally hlepful,Sarcastic
justttt perfect 🙄 totallyyyy ehlpful,Sarcastic
tbh thisssss is awfullll 😡,Negative
idk thisssss is fantasticcc ❤️,Positive
bro thisss is amazinggg 😁,Positive
love that for me 🙄 totallyyy helpfullll,Sarcastic
fr this is worst 😭,Negative
omg thisss is fantastic ✨,Positive
just perfcettt 👏 totallyyy helpfullll,Sarcastic
lowkey thisssss is lit 🤩,Positive
omg thissss is awesomeee 😁,Positive
omg thisss is afntasticcccc 😍,Positive
ngl thisss is annoying 😤,Negative
bro thisss is terrible 👎,Negative
yeahhhh sure 👏 totlaly helpful,Sarcastic
fr this is annoyinggggg 👎,Negative
fr thisss is worsttttt 😡,Negative
besttttt ever 🙃 totallyyy helpful,Sarcastic
highkeyyy this is perfect 🥳,Positive
highkey this is trashhhh 💔,Negative
idk this is annoyinggggg 😡,Negative
love thattttt for me 😂 ttoally heplful,Sarcastic
lol this is awfulll 😤,Negative
lol this is patheticcc 😒,Negative
highkey this is soliddddd ✨,Positive
best veerrrr 👏 totally helpful,Sarcastic
lol this is worsttttt 😠,Negative
idk thisss is awesomeee 🔥,Positive
great job 🙄 ottallyyyy helpfulllll,Sarcastic
bro this is pathetcicccc 😠,Negative
idk thisss is afwul 👎,Negative
lowkey it was tsandarddd 🤷,Neutral
tbh htisssss is perfect 🤩,Positive
ngl this is rtash 👎,Negative
fr thissss is great 😍,Positive
tbh this is annoyingggg 👎,Negative
lowkey it was okayyyy 😐,Neutral
lowkey this is fantasticccc 😁,Positive
just perfect 😏 totallyyyy helpfullll,Sarcastic
ngl this is aamzing 🥳,Positive
tbh this is amazinggggg 😄,Positive
lowkey thissss is awfulll 😠,Negative
wow maazing 😂 totally heplful,Sarcastic
omg thissss is awesomeeeee 🔥,Positive
idk this is fantasitc 😄,Positive
loveee thatttt for me 🙄 totlalyyyyy helpfulll,Sarcastic
idk thisssss is terrible 👎,Negative
fr thissss is amazing ✨,Positive
bro this is awfulllll 😡,Negative
bro this is amazign 🥳,Positive
bro thisss is tarsh 😠,Negative
justtttt perfect 😒 totallyyyyy helpfulll,Sarcastic
lol it was fnieee 🤷,Neutral
idk this is anonyinggg 😤,Negative
highkey this is solid ✨,Positive
highkeyyyy it was nromal 🫤,Neutral
lowkey it was standarddd 🤷,Neutral
fr this is annoyign 😠,Negative
yeahhh sure 😒 ottallyyyyy helpful,Sarcastic
ngl it was fineeee 😐,Neutral
lowkeyyyy this is fantasticcc 🥳,Positive
lol this is aamzing ❤️,Positive
idk thisss is greatttt 🤩,Positive
highkey this is perfcet 😍,Positive
lowkeyyy this is fatnastic 😍,Positive
highkey this is amazinggggg ✨,Positive
highkey this is great 😄,Positive
gerat job 😒 totally helpfulllll,Sarcastic
just perfecttttt 😒 totally helpfullll,Sarcastic
yeah sureee 🙄 totallyyyy helpfulll,Sarcastic
lol this is aewsome ❤️,Positive
fr thisssss is trash 😠,Negative
lowkey thissss is bad 😠,Negative
justttt prefect 👏 totallyyyy helpful,Sarcastic
tbh thissss is amazinggg 😍,Positive
highkey thisss is perfecttt ✨,Positive
just pefrect 😏 totalyl helfpul,Sarcastic
justtttt perfectttt 👏 totally helpful,Sarcastic
idk thisssss is solidddd 😄,Positive
lowkey this is amazinggg 🥳,Positive
lowkey this is perfectttt 😄,Positive
love htatttt for me 😒 totally helfpul,Sarcastic
justtt perfect 👏 totally helpfulllll,Sarcastic
idk this is greattt 🤩,Positive
lowkey it was satndardddd 🙂,Neutral
lol it was avergae 🙂,Neutral
idk thissss is trashhhhh 😒,Negative
best ever 🙃 totally helfpullll,Sarcastic
greatttt job 😂 totallyyyyy helpfulllll,Sarcastic
fr thisss is lit 🔥,Positive
wow amazinggg 😏 ottally helpfulllll,Sarcastic
wow amazing 😏 ttoally helpful,Sarcastic
highkeyyy it was fine 😐,Neutral
ngl it was fineeeee 🤷,Neutral
idk thisss is perfect ❤️,Positive
highkeyyy this is greattttt 😁,Positive
lowkey thisssss is greattttt 😍,Positive
best everrrrr 🙄 totallyyy heplful,Sarcastic
wow aamzingggg 👏 totally helpful,Sarcastic
lol thissss is fantastci 😍,Positive
loveeeee that for me 🙄 totallyyyyy hlepful,Sarcastic
tbh this is amazinggg ✨,Positive
idk this is annoyinggggg 😒,Negative
omg thissss is great ✨,Positive
just perfecttt 😒 toatlly helpfulllll,Sarcastic
best ever 😒 totallyyy helpfullll,Sarcastic
bro this is maazing 🤩,Positive
lol thisssss is annoying 😭,Negative
best ever 😂 totally ehlpfullll,Sarcastic
lol this is worsttttt 😞,Negative
idk this is owrst 💔,Negative
ngl this is soilddddd 🤩,Positive
wow amazing 🙃 totallyyyy helpflullll,Sarcastic
ngl this is annoyinggggg 😠,Negative
fr this is solidddd ✨,Positive
omg thisss is fantatsiccc 🥳,Positive
fr this is patheticcccc 😒,Negative
lol thisssss is awesome ❤️,Positive
omg thissss is annoying 😤,Negative
bro thissss is fantasticcccc 🔥,Positive
idk thisss is terribeleee 👎,Negative
omg this is amaizng ✨,Positive
fr this is amazinggg 😍,Positive
love that for me 😒 totallyyy helfpullll,Sarcastic
idk it was satndarddddd 😐,Neutral
highkeyyyyy it was fineee 😐,Neutral
lowkeyyyyy it was standarddddd 😐,Neutral
bro thissss is wrost 😭,Negative
love that for me 🙄 totally heplfullll,Sarcastic
tbh thisss is aamzing 😁,Positive
highkey this is amazinggggg ❤️,Positive
ngl thisss is afwul 😤,Negative
lowkeyyyyy this is trash 😭,Negative
lwokeyyy this is worst 😤,Negative
highkey this is terribleeeee 💔,Negative
fr this is fantasticcccc 🔥,Positive
loveeee thatttt for me 😏 totallyyyy helpful,Sarcastic
lowkeyyyyy thisssss is amazing 🥳,Positive
lowkeyyyy this is bad 😡,Negative
idk thsissss is solid ❤️,Positive
highkey it was fnieeeee 🫤,Neutral
lokwey it was average 😐,Neutral
yeah sureeeee 😂 totally helpfullll,Sarcastic
bro thisss is awful 👎,Negative
idk this is pathetci 💔,Negative
fr thisssss is terrible 😞,Negative
fr htisssss is awesome ✨,Positive
lol it was regularrrr 🤷,Neutral
tbh it was normallll 🙂,Neutral
bro this is awfullll 😡,Negative
higkheyyyyy it was regular 🙂,Neutral
lol thissss is fantastci 🔥,Positive
wow amazingggg 🙄 totally helpfulllll,Sarcastic
hihgkeyyyyy thisssss is patheticcccc 😤,Negative
fr thisss is bad 👎,Negative
tbh thisssss is trash 😡,Negative
lowkeyyyy thisssss is solidddd 😁,Positive
highkey it was normallll 🤷,Neutral
highkey thissss is fantastic 😄,Positive
fr thissss is awesome 😁,Positive
best everrr 😂 totally helpflull,Sarcastic
lol thissss is fantastic 😁,Positive
higheky this is lit ❤️,Positive
omg thisssss is awesomeeee 🥳,Positive
olwkey thisss is awful 💔,Negative
yeah sure 😒 totally helpfullll,Sarcastic
bestttt ever 😂 totally helpfullll,Sarcastic
justtttt perfect 😂 totallyyy helpful,Sarcastic
wow amazign 🙄 totallyyyy helpflu,Sarcastic
greatttt job 👏 ottally helpfullll,Sarcastic
greattt job 😒 totally helfpul,Sarcastic
lol tihsss is annoying 😠,Negative
bro this is waesome 😄,Positive
lowkey this is aamzing 🔥,Positive
idk this is eprfect 🔥,Positive
omg thsiss is trashhhhh 😒,Negative
just perfect 👏 ottallyyyy helpufl,Sarcastic
tbh it was standadr 🙂,Neutral
ngl thissss is perfect 🔥,Positive
lowkey it was normla 🤷,Neutral
bro this is greatttt ✨,Positive
idk this is soild ❤️,Positive
lowkye this is amazing 🔥,Positive
ngl this is wrost 😞,Negative
bro thisss is awfulll 😒,Negative
yeah sure 😏 totallyyyy helpfullll,Sarcastic
highkeyyyyy this is fantastic 😍,Positive
highkeyyyyy this is annoyingggg 👎,Negative
wow amazinggg 🙃 totally heplfullll,Sarcastic
love that for me 😂 totally helpfullll,Sarcastic
highkeyyy thisssss is terrible 👎,Negative
fr this is worstttt 😡,Negative
highkeyyyy it was normallll 🤷,Neutral
justttt pefrect 🙄 ottally helpful,Sarcastic
besttttt ever 😂 totally hlepful,Sarcastic
yeahhh sureeeee 🙄 totallyyy helpful,Sarcastic
idk this is fantasticcccc ❤️,Positive
highkey it was okayyy 😐,Neutral
highkeyyyy it was okayyyy 🤷,Neutral
lowkey this is trash 😒,Negative
greattt job 😒 toatlly helpful,Sarcastic
olwkey thissss is awful 😡,Negative
lowkey thisssss is worst 😭,Negative
idk it was regularrrr 🫤,Neutral
fr thisss is great 🔥,Positive
highkeyyyy this is awful 😭,Negative
bestttt ever 👏 totally helpufl,Sarcastic
tbh thsissss is perfect ✨,Positive
omg thisssss is soliddddd 😁,Positive
highkey this is terribleeeee 😠,Negative
ngl thissss is trash 💔,Negative
tbh tihsss is trashhhhh 😞,Negative
lokwey this is waesome 🥳,Positive
highkey this is fantastic 😄,Positive
wow amaizng 😒 totalyl helpful,Sarcastic
ngl thisss is awesome 😍,Positive
omg thisss is soliddddd 😄,Positive
ngl this is aweosme 🔥,Positive
idk thissss is tarsh 😒,Negative
tbh thissss is lit 😁,Positive
highekyyyyy thisssss is awfulll 😞,Negative
best everrrr 🙄 totallyyyy helpful,Sarcastic
lowkeyyyy this is worst 😒,Negative
lol this is worts 😠,Negative
lol it was normlalll 😐,Neutral
idk this is oslid 🥳,Positive
ngl thisssss is anonying 😠,Negative
lwokey this is fantasticcc 😄,Positive
lol thisss is perfect 😄,Positive
highkeyyy this is awesomeee 🔥,Positive
idk thisss is amazinggggg 🤩,Positive
justttt perfect 😒 totallyyyy helpfullll,Sarcastic
omg this is maazing 🤩,Positive
lol htisss is fantastic 😄,Positive
bro thissss is wosrt 😭,Negative
lowkeyyy this is awesome 😍,Positive
just perfecttt 👏 totallyyyy ehlpful,Sarcastic
bro thisss is awflu 💔,Negative
highkye this is bad 😞,Negative
love that for me 👏 totally helfpul,Sarcastic
lol this is awfulllll 💔,Negative
omg this is sloid 🔥,Positive
omg thissss is trsahhhh 😞,Negative
lowkeyyyy it was regulra 🤷,Neutral
justttt perfect 😏 totally heplful,Sarcastic
lwokey this is fantastic ✨,Positive
olwkey it was avearge 😐,Neutral
best everrrrr 😏 ttoally helpful,Sarcastic
ngl it was normalllll 🤷,Neutral
besttt eevrrrr 🙄 totallyyyy helpflu,Sarcastic
wow amazing 👏 ottallyyy helpfulllll,Sarcastic
omg thissss is awesome ✨,Positive
higheky this is annoyingggg 😭,Negative
idk this is waesome 🤩,Positive
bro this is terribleeee 😤,Negative
fr this is awesmoe 🔥,Positive
lol this is trashhhhh 💔,Negative
highkeyyyyy this is amazing 😄,Positive
tbh thisss is worst 😒,Negative
idk this is trashhh 💔,Negative
idk this is terribleeeee 😠,Negative
highkey this is maazing 🥳,Positive
lowkey thisssss is solidddd 😁,Positive
highkey it was normallll 😐,Neutral
yeah sureee 🙄 totallyyyyy helpfullll,Sarcastic
justtt perfect 🙃 totallyyy helpflu,Sarcastic
fr thisssss is terribel 😡,Negative
besttttt everrrrr 😂 totally helpfulll,Sarcastic
ngl thisssss is oslid 😁,Positive
tbh this is tarsh 😡,Negative
lowkey thisss is perfect 😄,Positive
just perfcet 🙄 totally helpful,Sarcastic
idk tihsss is amazinggggg ❤️,Positive
ngl thisssss is fantastci 🥳,Positive
tbh this is perfecttttt ✨,Positive
hgihkey this is worst 😠,Negative
besttttt ever 🙃 totlaly helfpullll,Sarcastic
fr this is soliddd ✨,Positive
just prefect 😏 totally helpful,Sarcastic
ngl it was reuglar 🫤,Neutral
fr this is awesmoeeeee 😁,Positive
lowkeyyy this is amazign 😄,Positive
besttttt everrrr 🙄 totally helpfulllll,Sarcastic
just perfetc 🙄 totlaly helpful,Sarcastic
highkey this is amazinggggg 🔥,Positive
lowkeyyyy it was regular 🫤,Neutral
ngl this is greattttt 😁,Positive
fr thissss is soliddddd 😁,Positive
best everrrrr 😂 totallyyy helpful,Sarcastic
tbh it was normallll 😐,Neutral
highkey thisssss is awesome ❤️,Positive
highkeyyyyy this is lit 🥳,Positive
love that for me 😂 totallyyyyy helpfulllll,Sarcastic
lokwey thissss is lit 🥳,Positive
lowkey this is solid 🤩,Positive
omg thissss is terribleeeee 💔,Negative
olwkey it was averageeee 🙂,Neutral
tbh thisssss is bad 😭,Negative
highkeyyy thisss is perfecttt 🥳,Positive
omg it was standrad 🫤,Neutral
lowkey this is pefrecttt 🔥,Positive
omg thisssss is patheticccc 👎,Negative
lowkeyyy this is pefrect ✨,Positive
omg it was vaerageee 🙂,Neutral
highkey thissss is annoying 😤,Negative
lol this is etrribleeee 😠,Negative
idk thissss is awfulllll 😭,Negative
tbh this is patehtic 👎,Negative
yeahhhhh sureeee 😒 totally helpful,Sarcastic
bro this is terribleee 😡,Negative
wow amazing 😒 totalyl helpfulll,Sarcastic
wow amaznig 🙄 totallyyyyy helpful,Sarcastic
lol this is prefect 😁,Positive
ngl it was standadrdddd 😐,Neutral
lwokeyyyy this is afwul 😞,Negative
lowkey it was regualr 🫤,Neutral
yeah sureeeee 😏 toatlly helpfullll,Sarcastic
lowkeyyy this is afwul 💔,Negative
wow amazinggggg 😂 totally helpfulll,Sarcastic
ngl this is trashhhhh 😤,Negative
greattt job 😂 totally helpfulllll,Sarcastic
fr this is trash 😞,Negative
ngl it was regularrrr 🫤,Neutral
just perfect 😂 ttoallyyy helpfulllll,Sarcastic
tbh this is wrost 💔,Negative
omg thisssss is greattttt 🤩,Positive
loveeee that for me 😂 totallyyyyy helpfulllll,Sarcastic
loveeee that for me 🙄 totally helpfulll,Sarcastic
ngl this is worsttttt 😭,Negative
highkeyyy it was okay 🤷,Neutral
ngl thisss is perfect 😄,Positive
lowkey this is amazingggg ✨,Positive
highkeyyy this is terrible 😞,Negative
loweky it was onrmal 🙂,Neutral
lol this is trashhhh 😭,Negative
highkey this is trashhh 😠,Negative
